store_nbr,family,adf_p_value,is_stationary,true_mean_sales,true_variance_sales,model_name,rmsle,mae,pred_mean,pred_variance
14,EGGS,2.0047912766917222e-06,True,36.86666666666667,396.11555555555543,ARX-GARCH,0.5763355991394604,16.46988575381159,37.607547885517825,1.0796789042466246
14,FROZEN FOODS,1.6417333551940764e-13,True,45.99300026666666,335.2233771477343,SARIMAX,1.5946142972590285,46.89628496225326,32.057243441787264,2740.121380977086
14,FROZEN FOODS,1.6417333551940764e-13,True,45.99300026666666,335.2233771477343,Prophet,1.0826063862785955,30.417916010282624,63.46583067562541,1403.418443466047
14,FROZEN FOODS,1.6417333551940764e-13,True,45.99300026666666,335.2233771477343,ARX-GARCH,0.4415561538904431,15.31639492846663,32.81901666257202,3.5765162119863207
14,GROCERY I,5.539620795938822e-06,True,3073.4,434686.7733333333,SARIMAX,0.24354027931935365,649.0534533028275,3327.8833456417083,1000503.3085401144
14,GROCERY I,5.539620795938822e-06,True,3073.4,434686.7733333333,Prophet,0.2188771745731436,480.07810064386314,2647.941973722258,259211.19576984356
14,GROCERY I,5.539620795938822e-06,True,3073.4,434686.7733333333,ARX-GARCH,0.2517061439721196,611.8499347802715,2598.3149120005787,3029.7185506277096
14,GROCERY II,2.1782824115801453e-10,True,4.066666666666666,10.862222222222222,SARIMAX,1.2797467947259744,7.708731811322557,11.775398477989224,3.7911811747477846
14,GROCERY II,2.1782824115801453e-10,True,4.066666666666666,10.862222222222222,Prophet,0.8198050136660976,3.6640417999446995,6.764946666890968,7.211921594459159
14,GROCERY II,2.1782824115801453e-10,True,4.066666666666666,10.862222222222222,ARX-GARCH,0.8070686552492657,3.090994182081188,5.18783697540242,0.06292174357420792
14,HARDWARE,1.3424059760862428e-08,True,0.3333333333333333,0.48888888888888876,SARIMAX,0.44057058794871373,0.6126948915377627,0.4699984206719415,0.0038615853142436843
14,HARDWARE,1.3424059760862428e-08,True,0.3333333333333333,0.48888888888888876,Prophet,0.43988983338883814,0.5997252495765047,0.46518094599002696,0.010880837832904115
14,HARDWARE,1.3424059760862428e-08,True,0.3333333333333333,0.48888888888888876,ARX-GARCH,0.40028833596034574,0.5021180354238164,0.27916609330556097,0.00024995190422798854
14,HOME AND KITCHEN I,7.202048641150131e-07,True,9.533333333333333,22.648888888888887,SARIMAX,0.7274522693510211,5.999219118878765,14.294862929881738,2.177896368570693
14,HOME AND KITCHEN I,7.202048641150131e-07,True,9.533333333333333,22.648888888888887,Prophet,0.7180366884714963,6.488581395057184,15.692484586550302,6.288470976201549
14,HOME AND KITCHEN I,7.202048641150131e-07,True,9.533333333333333,22.648888888888887,ARX-GARCH,0.5464258069741097,4.01383138065251,11.171047782392362,0.2753547078562848
14,HOME AND KITCHEN II,0.3610124870074295,False,21.4,81.70666666666668,SARIMAX,0.38613470844013537,7.194915033936965,23.67797422740662,8.097136568487302
14,HOME AND KITCHEN II,0.3610124870074295,False,21.4,81.70666666666668,Prophet,0.3450195195379874,6.086947718678866,20.045777286354596,4.5383141290701845
14,HOME AND KITCHEN II,0.3610124870074295,False,21.4,81.70666666666668,ARX-GARCH,0.6951732798322154,12.438208477114532,17.69692902470225,121.6753102314388
14,HOME APPLIANCES,2.539321577640476e-09,True,0.06666666666666667,0.06222222222222224,SARIMAX,0.2042898823962937,0.21299109469185964,0.17018984981800803,0.0003714405899412904
